Part. funct. data; Irwin, A.W. 1981, ApJ Suppl. 45, 621. ln Q = a0+(a1*ln(T)+(a2*ln(T)+(a3*ln(T)+(a4*ln(T)+(a5*ln(T))))))
      Species       a0              a1              a2              a3              a4              a5         ln Q(16000K)
        8.00 -6.26219795E+00  5.12651680E+00 -1.44691306E+00  2.23196759E-01 -1.78196943E-02  5.71458469E-04  2.34142592E+00
        8.01 -1.11049302E+02  7.83028959E+01 -2.16736253E+01  2.98204280E+00 -2.04044209E-01  5.55676601E-03  1.62465674E+00
        8.02 -1.46432100E+01  6.83107919E+00 -1.24907508E+00  1.41406855E-01 -9.94709007E-03  3.16570356E-04  2.27096875E+00
        9.00 -5.07315371E+01  3.11367765E+01 -7.50713553E+00  9.14197587E-01 -5.59801362E-02  1.37482919E-03  1.78465611E+00
        9.01  4.70347846E+01 -2.80260758E+01  6.70365937E+00 -7.72451873E-01  4.28627164E-02 -9.09734601E-04  2.26795651E+00
        9.02 -2.88303561E+02  1.84858830E+02 -4.71021878E+01  5.99033622E+00 -3.80257197E-01  9.63869625E-03  1.51032698E+00
       10.00 -9.89746326E+00  6.15156332E+00 -1.52510257E+00  1.88526264E-01 -1.16199387E-02  2.85685024E-04  8.02995289E-04
       10.01  4.24370369E+01 -2.54522643E+01  6.16021294E+00 -7.30334327E-01  4.27298061E-02 -9.91258327E-04  1.76886243E+00
       10.02  1.61133431E+01 -7.89461982E+00  1.43805082E+00 -8.81795471E-02 -1.09787263E-03  2.04771258E-04  2.22437735E+00
       11.00 -2.60507178E+03  1.71419244E+03 -4.50632658E+02  5.91751503E+01 -3.88164070E+00  1.01752936E-01  3.94774400E+00
       11.01 -3.68868193E-06  2.28941495E-06 -5.66767833E-07  6.99552282E-08 -4.30495956E-09  1.05668164E-10  2.61448760E-10
       11.02  8.07571327E+01 -4.59044171E+01  1.04582805E+01 -1.17649896E+00  6.56479680E-02 -1.45759319E-03  1.75259171E+00
       12.00 -2.36123647E+03  1.53666552E+03 -3.99573894E+02  5.18934127E+01 -3.36616446E+00  8.72505398E-02  2.19804335E+00
       12.01 -4.34874146E+02  2.76201198E+02 -6.99216802E+01  8.83345154E+00 -5.56915833E-01  1.40181117E-02  8.36508337E-01
       12.02  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
       13.00 -1.66857655E+03  1.07393756E+03 -2.75925311E+02  3.54060738E+01 -2.26875413E+00  5.80737502E-02  2.78566553E+00
       13.01 -8.68206246E+02  5.51082021E+02 -1.39651672E+02  1.76615665E+01 -1.11474105E+00  2.80918810E-02  3.00938649E-01
       13.02 -1.24175698E+02  7.83456457E+01 -1.96158655E+01  2.44987569E+00 -1.52626168E-01  3.79453900E-03  7.15306992E-01
       14.00 -7.23428869E+02  4.52601901E+02 -1.12918109E+02  1.40785236E+01 -8.77132603E-01  2.18523847E-02  2.75894225E+00
       14.01 -3.67925366E+02  2.27801749E+02 -5.63139256E+01  6.96970720E+00 -4.31392293E-01  1.06749184E-02  1.83894410E+00
       14.02 -3.91665625E+02  2.45914248E+02 -6.16164424E+01  7.70134645E+00 -4.80173854E-01  1.19478316E-02  7.28359652E-02
       15.00  9.74630906E+02 -6.18827850E+02  1.56647965E+02 -1.97214442E+01  1.23393462E+00 -3.06671090E-02  2.21128596E+00
       15.01 -3.07658779E+01  7.20111961E+00  9.78932189E-01 -4.14188534E-01  4.11179949E-02 -1.33638301E-03  2.42429446E+00
       15.02 -6.99984767E+01  4.00709052E+01 -9.31663009E+00  1.11525128E+00 -6.80782270E-02  1.68288627E-03  1.76908691E+00
       16.00 -6.30703449E+01  3.53098667E+01 -7.71409969E+00  8.50300702E-01 -4.74936003E-02  1.08607937E-03  2.46306901E+00
       16.01  9.77516783E+02 -6.06713375E+02  1.50090513E+02 -1.84627161E+01  1.12856222E+00 -2.74016045E-02  1.98862927E+00
       16.02  2.23914684E+02 -1.47570136E+02  3.81918598E+01 -4.84977487E+00  3.03609041E-01 -7.51308575E-03  2.34818291E+00
       17.00 -1.41743041E+02  9.11490579E+01 -2.32901725E+01  2.97839070E+00 -1.90121006E-01  4.83977315E-03  1.80385325E+00
       17.01  2.37940076E+02 -1.49281053E+02  3.73551058E+01 -4.63170211E+00  2.84929200E-01 -6.95817201E-03  2.35805860E+00
       17.02  7.05206738E+02 -4.30210322E+02  1.04538026E+02 -1.26136527E+01  7.55075317E-01 -1.79189988E-02  1.85684089E+00
       18.00 -1.50860761E+02  9.44834641E+01 -2.36105115E+01  2.94261084E+00 -1.82910244E-01  4.53641770E-03  2.16742408E-02
       18.01  8.00614439E+01 -4.51603962E+01  1.02073231E+01 -1.13868546E+00  6.29814970E-02 -1.38557483E-03  1.75102197E+00
       18.02  3.08147365E+02 -1.87717510E+02  4.56112646E+01 -5.50134735E+00  3.29750197E-01 -7.85881328E-03  2.30753160E+00
       19.00 -1.05889824E+03  7.37734975E+02 -2.05032627E+02  2.84353380E+01 -1.96809457E+00  5.43892001E-02  4.78533638E+00
       19.01 -1.67241589E-01  1.03911655E-01 -2.57531592E-02  3.18236700E-03 -1.96075509E-04  4.81883692E-06  1.31752609E-05
       19.02  2.47411101E+01 -9.05832666E+00  9.61945436E-01  2.49306802E-02 -9.17510208E-03  3.82217668E-04  1.73290208E+00
       20.00 -5.21521085E+02  4.10712446E+02 -1.26375869E+02  1.90976557E+01 -1.42269952E+00  4.19085267E-02  5.15828843E+00
       20.01  1.65874025E+03 -1.04392185E+03  2.61702809E+02 -3.26369424E+01  2.02350114E+00 -4.98594460E-02  1.75227501E+00
       20.02 -1.24819814E-03  7.75158073E-04 -1.92014703E-04  2.37150053E-05 -1.46034751E-06  3.58695382E-08  9.35644449E-08
       21.00  1.81644604E+02 -7.20731826E+01  5.86975892E+00  1.07520225E+00 -2.00124526E-01  8.87302770E-03  6.25268547E+00
       21.01 -6.25304979E+02  3.90511641E+02 -9.66522233E+01  1.18955806E+01 -7.28148753E-01  1.77552524E-02  3.86321811E+00
       21.02 -4.01041660E+01  2.44262397E+01 -5.78612200E+00  7.00052494E-01 -4.30315116E-02  1.07061834E-03  2.31446094E+00
       22.00 -5.42849573E+02  3.46635141E+02 -8.90099156E+01  1.15603978E+01 -7.60309452E-01  2.02863075E-02  6.41758035E+00
       22.01  7.41156498E+00 -1.62989642E+01  6.88299761E+00 -1.14483565E+00  8.56663842E-02 -2.39509300E-03  4.78008695E+00
       22.02  1.90433458E+02 -1.27981973E+02  3.41092889E+01 -4.46260237E+00  2.87468135E-01 -7.30136017E-03  3.38988905E+00
       23.00 -1.24333362E+03  8.15378796E+02 -2.13919280E+02  2.81081913E+01 -1.84869324E+00  4.86918802E-02  6.64057154E+00
       23.01  7.69236318E+02 -4.73580087E+02  1.16641639E+02 -1.43096844E+01  8.74037953E-01 -2.12299589E-02  4.94181519E+00
       23.02  7.28260908E+02 -4.65567785E+02  1.18419589E+02 -1.49305828E+01  9.33532870E-01 -2.31532069E-02  3.85769635E+00
       24.00 -8.80838409E+02  5.72933536E+02 -1.49289839E+02  1.95455757E+01 -1.28737652E+00  3.41709398E-02  5.85048272E+00
       24.01  3.32026608E+03 -2.07680692E+03  5.17436644E+02 -6.41213593E+01  3.94957079E+00 -9.66571288E-02  3.96746702E+00
       24.02  8.99434106E+02 -5.56554851E+02  1.36799645E+02 -1.66493892E+01  1.00343273E+00 -2.39467456E-02  3.79306887E+00
       25.00 -1.54913173E+03  1.04762114E+03 -2.82777415E+02  3.81262914E+01 -2.56771825E+00  6.91046934E-02  5.36728915E+00
       25.01  1.36807626E+03 -8.39953845E+02  2.05165234E+02 -2.48590226E+01  1.49207266E+00 -3.54240524E-02  3.54408232E+00
       25.02  1.64215547E+02 -7.60372859E+01  1.21385978E+01 -5.98003176E-01 -2.36904392E-02  2.20397061E-03  2.49255610E+00
       26.00 -1.15609527E+03  7.46597652E+02 -1.92865672E+02  2.49658410E+01 -1.61934455E+00  4.21182087E-02  5.62138956E+00
       26.01  2.71692895E+02 -1.52697440E+02  3.36119665E+01 -3.56415427E+00  1.80193259E-01 -3.38654879E-03  4.56955380E+00
       26.02  5.42788652E+02 -3.26170152E+02  7.77054463E+01 -9.12244699E+00  5.27184053E-01 -1.19689432E-02  3.71965727E+00
       27.00 -1.27572458E+03  8.34945002E+02 -2.17863543E+02  2.83665679E+01 -1.84229266E+00  4.77591938E-02  5.34797493E+00
       27.01 -4.17417685E+02  2.76839269E+02 -7.24430563E+01  9.38616516E+00 -6.01647637E-01  1.52809452E-02  4.12250126E+00
       27.02  1.94602744E+02 -1.15107876E+02  2.69761183E+01 -3.09225061E+00  1.73365887E-01 -3.78711620E-03  3.59620667E+00
       28.00 -1.02017263E+03  6.68758438E+02 -1.74841425E+02  2.28263930E+01 -1.48693754E+00  3.86538338E-02  4.52043969E+00
       28.01 -2.01279351E+02  1.01910058E+02 -1.92092108E+01  1.62959379E+00 -5.55991468E-02  3.32146945E-04  3.42816089E+00
       28.02  1.13021988E+02 -6.17971942E+01  1.33706056E+01 -1.40047265E+00  7.08696964E-02 -1.37157842E-03  3.07242983E+00
       29.00  8.31841948E+02 -5.28713346E+02  1.33638828E+02 -1.67595185E+01  1.04137409E+00 -2.56014002E-02  2.13763655E+00
       29.01  2.74142626E+03 -1.68010377E+03  4.09637716E+02 -4.96430478E+01  2.98843963E+00 -7.14361200E-02  1.30415936E+00
       29.02 -1.51329149E+02  1.01980858E+02 -2.68100884E+01  3.47623044E+00 -2.22333466E-01  5.61929630E-03  2.22830989E+00
       30.00 -1.20140529E+03  7.70434011E+02 -1.97293540E+02  2.52193702E+01 -1.60917496E+00  4.10029313E-02  6.06514301E-01
       30.01 -3.81015122E+02  2.38979357E+02 -5.97019783E+01  7.43924261E+00 -4.62365038E-01  1.14671249E-02  7.52783818E-01
       30.02 -1.02446416E+02  6.39284708E+01 -1.59154243E+01  1.97595716E+00 -1.22341471E-01  3.02204306E-03  1.19346181E-02
       31.00 -1.25561639E+03  8.10115185E+02 -2.09131868E+02  2.70017483E+01 -1.74224040E+00  4.49219688E-02  2.66927586E+00
       31.01 -5.89962696E+02  3.70739832E+02 -9.29778145E+01  1.16323703E+01 -7.26008322E-01  1.80841215E-02  1.17544201E-01
       31.02 -4.85868507E+01  3.08233653E+01 -7.69238347E+00  9.57466604E-01 -5.94389176E-02  1.47230491E-03  7.00087495E-01
       32.00 -4.31175772E+02  2.99100425E+02 -8.15648996E+01  1.09668238E+01 -7.27557750E-01  1.90846272E-02  2.60645921E+00
       32.01 -2.43877203E+03  1.45488362E+03 -3.45689560E+02  4.09145918E+01 -2.41225287E+00  5.66871306E-02  1.72125874E+00
       32.02 -9.88822132E+02  5.84437311E+02 -1.37658773E+02  1.61558999E+01 -9.45015962E-01  2.20467796E-02  3.09188874E-02
       33.00 -2.98377199E+03  1.74240849E+03 -4.05840442E+02  4.71667785E+01 -2.73656947E+00  6.34551329E-02  2.33830007E+00
       33.01 -3.03864066E+03  1.78437108E+03 -4.17213097E+02  4.85716467E+01 -2.81560169E+00  6.50308018E-02  2.29763430E+00
       33.02  4.34366407E+02 -2.62508829E+02  6.34138231E+01 -7.65020535E+00  4.61016936E-01 -1.10827922E-02  2.11943014E+00
       34.00 -1.27936376E+03  7.76484231E+02 -1.87766372E+02  2.26376185E+01 -1.36061199E+00  3.26236345E-02  2.42865333E+00
       34.01  1.99417140E+03 -1.17665608E+03  2.76905561E+02 -3.24747594E+01  1.89797112E+00 -4.42088434E-02  2.04020395E+00
       34.02  1.60478222E+04 -9.45698646E+03  2.22110803E+03 -2.59898201E+02  1.51536281E+01 -3.52249604E-01  2.14311700E+00
       35.00 -9.72046127E+03  5.82777987E+03 -1.39409794E+03  1.66365268E+02 -9.90479053E+00  2.35381496E-01  1.99134400E+00
       35.01 -4.97900479E+02  2.81076996E+02 -6.26471147E+01  6.90761325E+00 -3.76484512E-01  8.11431780E-03  2.27961678E+00
       35.02  6.71633101E+00 -5.19292729E+00  1.70436366E+00 -2.65714593E-01  1.97704196E-02 -5.50570330E-04  1.93153991E+00
       36.00 -2.45290033E+02  1.54288869E+02 -3.87278378E+01  4.84901874E+00 -3.02849132E-01  7.54800999E-03  4.60630868E-02
       36.01 -2.02724630E+02  1.22298521E+02 -2.90311093E+01  3.41099468E+00 -1.98353302E-01  4.57079079E-03  1.65627878E+00
       36.02 -1.98169641E+02  1.20316704E+02 -2.86428047E+01  3.36763596E+00 -1.95638015E-01  4.50341106E-03  2.19825291E+00
       37.00  3.85589283E+03 -2.26841251E+03  5.26968305E+02 -6.02220968E+01  3.36984041E+00 -7.33343203E-02  6.91158984E+00
       37.01 -3.08135076E+01  1.86519543E+01 -4.50100128E+00  5.41312218E-01 -3.24481418E-02  7.75672414E-04  7.45897378E-04
       37.02  8.59416526E-01  5.74021978E-01 -2.08907062E-01  3.63826309E-02 -3.10670043E-03  1.06386007E-04  1.60605262E+00
       38.00  6.50892101E+02 -3.40217425E+02  6.53893239E+01 -5.30225554E+00  1.23699526E-01  2.86921883E-03  5.33271693E+00
       38.01  1.14831179E+03 -7.13785765E+02  1.76505337E+02 -2.16727738E+01  1.32000916E+00 -3.18594119E-02  1.86135173E+00
       38.02 -4.58857904E-03  2.84991760E-03 -7.06034255E-04  8.72098861E-05 -5.37095954E-06  1.31940040E-07  3.47794865E-07
       39.00  3.40651384E+03 -2.16510652E+03  5.48071557E+02 -6.90145742E+01  4.32146653E+00 -1.07584489E-01  4.26276799E+00
       39.01  2.40007747E+02 -1.65865174E+02  4.42075274E+01 -5.72622786E+00  3.63645809E-01 -9.08338755E-03  3.71926710E+00
       39.02 -3.04672943E+01  1.53131096E+01 -2.98576512E+00  3.01521890E-01 -1.56834902E-02  3.36484529E-04  2.37765418E+00
       40.00 -5.86736112E+02  3.73836394E+02 -9.52007830E+01  1.21461902E+01 -7.76348813E-01  1.99265197E-02  5.66921994E+00
       40.01 -1.70866201E+02  1.23495311E+02 -3.46160939E+01  4.75330281E+00 -3.19539990E-01  8.44862669E-03  4.84765174E+00
       40.02  4.15253105E+02 -2.60809264E+02  6.51595008E+01 -8.07244914E+00  4.96869095E-01 -1.21570953E-02  3.52038958E+00
       41.00 -5.87332235E+01  2.38289225E+01 -3.58296946E+00  2.99625062E-01 -1.84493499E-02  7.05622438E-04  5.95475121E+00
       41.01 -5.69845510E+02  3.31856602E+02 -7.68597025E+01  8.86460033E+00 -5.08151265E-01  1.15962503E-02  5.07500496E+00
       41.02  1.67962909E+02 -9.92678760E+01  2.28805528E+01 -2.54618232E+00  1.37142991E-01 -2.85112969E-03  3.33756619E+00
       42.00  1.25471665E+04 -7.74101582E+03  1.90554068E+03 -2.33854194E+02  1.43038620E+01 -3.48722313E-01  4.32661302E+00
       42.01  1.17428592E+04 -7.02015662E+03  1.67134072E+03 -1.98141064E+02  1.17000580E+01 -2.75303844E-01  4.25009552E+00
       42.02 -8.32443303E+02  5.00876420E+02 -1.20966318E+02  1.46318940E+01 -8.84044628E-01  2.13343964E-02  4.12080522E+00
       43.00  1.40581422E+03 -8.46319238E+02  2.03265344E+02 -2.43338864E+01  1.45265276E+00 -3.45711135E-02  4.34008146E+00
       43.01 -8.38699733E+02  5.17551299E+02 -1.26767791E+02  1.54323332E+01 -9.33545019E-01  2.24686576E-02  3.47736490E+00
       43.02 -1.37225351E+03  8.23983099E+02 -1.96461066E+02  2.33421407E+01 -1.38229048E+00  3.26484704E-02  5.41408096E+00
       44.00 -1.13823647E+03  6.59580927E+02 -1.51995432E+02  1.74439650E+01 -9.97244021E-01  2.27601637E-02  5.01562892E+00
       44.01  1.96054904E+03 -1.16895626E+03  2.77734629E+02 -3.28525247E+01  1.93537332E+00 -4.54084886E-02  4.42661470E+00
       44.02  4.82023295E+02 -2.88030564E+02  6.90065895E+01 -8.23527932E+00  4.89496718E-01 -1.15886604E-02  3.15815060E+00
       45.00  9.65783676E+01 -3.92519389E+01  5.03491107E+00 -6.36079573E-02 -2.90168956E-02  1.51201603E-03  4.44492808E+00
       45.01  2.14273814E+03 -1.25639735E+03  2.93735307E+02 -3.41995978E+01  1.98297410E+00 -4.57832269E-02  3.73154974E+00
       45.02 -3.52626036E+02  2.10996160E+02 -4.99107277E+01  5.86543709E+00 -3.42384299E-01  7.96144742E-03  3.71903392E+00
       46.00 -5.05916266E+03  3.06755122E+03 -7.41260220E+02  8.92103693E+01 -5.34709856E+00  1.27741440E-01  2.87335340E+00
       46.01  1.63392630E+03 -9.29503960E+02  2.10179266E+02 -2.35736936E+01  1.31028981E+00 -2.88296397E-02  2.61112213E+00
       46.02 -6.99185246E+01  4.13687568E+01 -9.38368973E+00  1.05370155E+00 -5.87366632E-02  1.31666314E-03  3.19503985E+00
       47.00 -7.01832277E+03  4.37878133E+03 -1.09124976E+03  1.35803213E+02 -8.43960217E+00  2.09537154E-01  2.44650878E+00
       47.01 -2.99246773E+03  1.83727607E+03 -4.50220055E+02  5.50486301E+01 -3.35892738E+00  8.18356488E-02  4.36018197E-01
       47.02 -1.05509425E+02  6.39744059E+01 -1.52011299E+01  1.80295899E+00 -1.06888841E-01  2.54066612E-03  2.17179126E+00
       48.00 -4.33054347E+03  2.83503762E+03 -7.37087236E+02  9.52219516E+01 -6.11698355E+00  1.56413205E-01  1.68750159E+00
       48.01 -4.14527755E+03  2.46654549E+03 -5.85582068E+02  6.93601417E+01 -4.09944347E+00  9.67351943E-02  8.14605984E-01
       48.02  1.64171165E+02 -9.95893098E+01  2.40311359E+01 -2.88252062E+00  1.71823585E-01 -4.07067438E-03  2.38239430E-02
       49.00 -5.75905434E+03  3.65454370E+03 -9.26489947E+02  1.17286069E+02 -7.41273508E+00  1.87114558E-01  4.00984942E+00
       49.01 -2.23206477E+03  1.35235925E+03 -3.27098294E+02  3.94851863E+01 -2.37911329E+00  5.72484232E-02  1.87539003E-01
       49.02 -5.51696370E+02  3.32204958E+02 -7.96472976E+01  9.51725925E+00 -5.66890714E-01  1.34678831E-02  7.11526848E-01
       50.00 -5.18384975E+02  3.48256553E+02 -9.30493854E+01  1.23258066E+01 -8.07998988E-01  2.09793025E-02  2.50192584E+00
       50.01 -2.47682436E+03  1.48819798E+03 -3.56174659E+02  4.24505714E+01 -2.51946372E+00  5.95823499E-02  1.61034220E+00
       50.02 -4.50773283E+03  2.68885948E+03 -6.39233991E+02  7.57193394E+01 -4.46972778E+00  1.05208113E-01  6.67280680E-02
       51.00 -3.12469999E+03  1.81986730E+03 -4.22619891E+02  4.89466799E+01 -2.82824511E+00  6.52663828E-02  2.39365898E+00
       51.01 -2.38032519E+03  1.41766981E+03 -3.36559520E+02  3.97861649E+01 -2.34078284E+00  5.48358874E-02  2.09418380E+00
       51.02 -6.28031837E+01  2.71092149E+01 -3.79465321E+00  1.27914313E-01  1.16702738E-02 -7.18695637E-04  1.45277195E+00
       52.00 -2.06820691E+03  1.22436856E+03 -2.88977940E+02  3.40157254E+01 -1.99710839E+00  4.68032070E-02  2.34772076E+00
       52.01  1.59864199E+03 -9.51839118E+02  2.26142511E+02 -2.67839483E+01  1.58131619E+00 -3.72141082E-02  2.12855287E+00
       52.02  2.41413724E+03 -1.44849659E+03  3.46595043E+02 -4.13637716E+01  2.46299477E+00 -5.85291096E-02  1.86088538E+00
       53.00 -8.85284222E+03  5.30951603E+03 -1.27112150E+03  1.51875920E+02 -9.05723614E+00  2.15694185E-01  1.98393716E+00
       53.01 -1.17440932E+02  6.10170004E+01 -1.20671504E+01  1.13058351E+00 -4.86821632E-02  7.25125701E-04  2.15992846E+00
       53.02  4.97975564E+02 -2.97840680E+02  7.11852095E+01 -8.48413753E+00  5.04146185E-01 -1.19321078E-02  2.00059781E+00
       54.00 -2.73114871E+04  1.63741761E+04 -3.91802953E+03  4.67766941E+02 -2.78669490E+01  6.62792682E-01  9.40826736E-01
       54.01 -4.95556769E+02  2.93065973E+02 -6.88490908E+01  8.05718965E+00 -4.69973112E-01  1.09401057E-02  1.57314424E+00
       54.02  1.05976132E+03 -6.31381556E+02  1.50107206E+02 -1.77778683E+01  1.04881400E+00 -2.46476747E-02  2.05388187E+00
       55.00  9.44778302E+03 -5.91963373E+03  1.47824007E+03 -1.83830108E+02  1.13799539E+01 -2.80415440E-01  3.83717170E+00
       55.01 -1.49523591E+01  1.01575505E+01 -2.71886561E+00  3.59221227E-01 -2.34666744E-02  6.07208443E-04  3.27709404E-03
       55.02  3.15175743E+01 -1.77251015E+01  4.12674160E+00 -4.75124208E-01  2.69360132E-02 -5.95960076E-04  1.51821569E+00
       56.00  1.25802282E+03 -8.67056417E+02  2.36061200E+02 -3.17162068E+01  2.10056494E+00 -5.47642624E-02  5.31845515E+00
       56.01 -2.60418359E+03  1.62985198E+03 -4.05670422E+02  5.02030146E+01 -3.08936584E+00  7.56650837E-02  2.44000206E+00
       56.02 -1.59729467E-01  9.92646093E-02 -2.46067151E-02  3.04137466E-03 -1.87431750E-04  4.60750505E-06  1.28198903E-05
       57.00  1.38006252E+03 -8.88959516E+02  2.27602564E+02 -2.89584138E+01  1.83220626E+00 -4.60907811E-02  5.11463352E+00
       57.01  1.61733573E+03 -9.48380134E+02  2.21895504E+02 -2.58709383E+01  1.50359931E+00 -3.48334601E-02  4.45693427E+00
       57.02 -2.08006100E+03  1.21732617E+03 -2.83379267E+02  3.28215398E+01 -1.89126734E+00  4.33882551E-02  2.81557827E+00
       58.00 -5.55282226E+03  3.38703631E+03 -8.23882571E+02  9.98914196E+01 -6.03404840E+00  1.45276125E-01  6.83646308E+00
       58.01 -7.81447000E+03  4.39852978E+03 -9.90459719E+02  1.11523568E+02 -6.27588805E+00  1.41174743E-01  6.61197787E+00
       58.02 -3.22176972E+03  1.89138684E+03 -4.41914786E+02  5.14089761E+01 -2.97776843E+00  6.87226072E-02  3.96906892E+00
       59.00 -4.37547209E+03  2.64328344E+03 -6.36850288E+02  7.64938454E+01 -4.57769848E+00  1.09187930E-01  7.27164506E+00
       59.01  1.05116056E+02 -6.57133659E+01  1.58758366E+01 -1.85366921E+00  1.06775487E-01 -2.43768992E-03  5.58445398E+00
       59.02  4.98921791E+04 -2.87970911E+04  6.62402467E+03 -7.59317935E+02  4.33911910E+01 -9.89126463E-01  5.31984639E+00
       60.00 -3.69340716E+03  2.07672551E+03 -4.61061880E+02  5.04289636E+01 -2.70949776E+00  5.70499143E-02  6.74287224E+00
       60.01 -6.14001006E+03  3.43797948E+03 -7.68130434E+02  8.55970362E+01 -4.75533573E+00  1.05363768E-01  6.37556579E+00
       60.02 -8.98340934E+02  4.95993575E+02 -1.09861091E+02  1.21995868E+01 -6.77229656E-01  1.50250139E-02  4.96439623E+00
       61.00  3.65456818E+03 -2.18448032E+03  5.20179173E+02 -6.16455681E+01  3.63520104E+00 -8.52743113E-02  5.84780003E+00
       61.01  6.04960061E+03 -3.69123349E+03  8.96835014E+02 -1.08444861E+02  6.52640623E+00 -1.56339195E-01  5.52762592E+00
       61.02  1.68321638E+04 -9.85033102E+03  2.29443388E+03 -2.66039300E+02  1.53632920E+01 -3.53602023E-01  5.43409984E+00
       62.00  9.48464532E+03 -5.90925804E+03  1.46860826E+03 -1.81960304E+02  1.12387248E+01 -2.76756092E-01  5.60041708E+00
       62.01 -6.59082469E+02  2.80193297E+02 -4.15250947E+01  2.14083933E+00  2.85426771E-02 -4.10269268E-03  5.92704816E+00
       62.02  1.82123842E+03 -1.05190050E+03  2.42083558E+02 -2.77131764E+01  1.57793614E+00 -3.57209194E-02  4.23046542E+00
       63.00  1.12731107E+04 -6.99140090E+03  1.73006013E+03 -2.13422170E+02  1.31204859E+01 -3.21441879E-01  4.64627984E+00
       63.01  1.16784647E+03 -7.17324955E+02  1.75410967E+02 -2.12994338E+01  1.28332171E+00 -3.06458312E-02  4.24915101E+00
       63.02 -2.02846263E+03  1.24521575E+03 -3.04725159E+02  3.72010364E+01 -2.26584074E+00  5.50893177E-02  2.28616464E+00
       64.00  2.22618205E+03 -1.39292299E+03  3.47830305E+02 -4.32754448E+01  2.68193041E+00 -6.61790625E-02  5.74538389E+00
       64.01 -2.87369723E+01 -1.94133158E+01  1.26876586E+01 -2.37576504E+00  1.88567734E-01 -5.49546486E-03  5.87640100E+00
       64.02 -1.94763772E+03  1.13737621E+03 -2.64005027E+02  3.04959919E+01 -1.75313976E+00  4.01393491E-02  4.02206698E+00
       65.00  3.63934943E+03 -2.20476634E+03  5.33344330E+02 -6.43316479E+01  3.86826858E+00 -9.26995173E-02  6.77143415E+00
       65.01 -8.70647107E+02  5.32420130E+02 -1.29741869E+02  1.58032737E+01 -9.62295469E-01  2.34648497E-02  5.47509798E+00
