Part. funct. data; Irwin, A.W. 1981, ApJ Suppl. 45, 621. ln Q = a0+(a1*ln(T)+(a2*ln(T)+(a3*ln(T)+(a4*ln(T)+(a5*ln(T))))))
      Species       a0              a1              a2              a3              a4              a5         ln Q(16000K)
       20.02 -1.24819814D-03  7.75158073D-04 -1.92014703D-04  2.37150053D-05 -1.46034751D-06  3.58695382D-08  9.35644449D-08
       21.00  1.81644604D+02 -7.20731826D+01  5.86975892D+00  1.07520225D+00 -2.00124526D-01  8.87302770D-03  6.25268547D+00
       21.01 -6.25304979D+02  3.90511641D+02 -9.66522233D+01  1.18955806D+01 -7.28148753D-01  1.77552524D-02  3.86321811D+00
       21.02 -4.01041660D+01  2.44262397D+01 -5.78612200D+00  7.00052494D-01 -4.30315116D-02  1.07061834D-03  2.31446094D+00
       22.00 -5.42849573D+02  3.46635141D+02 -8.90099156D+01  1.15603978D+01 -7.60309452D-01  2.02863075D-02  6.41758035D+00
       22.01  7.41156498D+00 -1.62989642D+01  6.88299761D+00 -1.14483565D+00  8.56663842D-02 -2.39509300D-03  4.78008695D+00
       22.02  1.90433458D+02 -1.27981973D+02  3.41092889D+01 -4.46260237D+00  2.87468135D-01 -7.30136017D-03  3.38988905D+00
       23.00 -1.24333362D+03  8.15378796D+02 -2.13919280D+02  2.81081913D+01 -1.84869324D+00  4.86918802D-02  6.64057154D+00
       23.01  7.69236318D+02 -4.73580087D+02  1.16641639D+02 -1.43096844D+01  8.74037953D-01 -2.12299589D-02  4.94181519D+00
       23.02  7.28260908D+02 -4.65567785D+02  1.18419589D+02 -1.49305828D+01  9.33532870D-01 -2.31532069D-02  3.85769635D+00
       24.00 -8.80838409D+02  5.72933536D+02 -1.49289839D+02  1.95455757D+01 -1.28737652D+00  3.41709398D-02  5.85048272D+00
       24.01  3.32026608D+03 -2.07680692D+03  5.17436644D+02 -6.41213593D+01  3.94957079D+00 -9.66571288D-02  3.96746702D+00
       24.02  8.99434106D+02 -5.56554851D+02  1.36799645D+02 -1.66493892D+01  1.00343273D+00 -2.39467456D-02  3.79306887D+00
       25.00 -1.54913173D+03  1.04762114D+03 -2.82777415D+02  3.81262914D+01 -2.56771825D+00  6.91046934D-02  5.36728915D+00
       25.01  1.36807626D+03 -8.39953845D+02  2.05165234D+02 -2.48590226D+01  1.49207266D+00 -3.54240524D-02  3.54408232D+00
       25.02  1.64215547D+02 -7.60372859D+01  1.21385978D+01 -5.98003176D-01 -2.36904392D-02  2.20397061D-03  2.49255610D+00
       26.00 -1.15609527D+03  7.46597652D+02 -1.92865672D+02  2.49658410D+01 -1.61934455D+00  4.21182087D-02  5.62138956D+00
       26.01  2.71692895D+02 -1.52697440D+02  3.36119665D+01 -3.56415427D+00  1.80193259D-01 -3.38654879D-03  4.56955380D+00
       26.02  5.42788652D+02 -3.26170152D+02  7.77054463D+01 -9.12244699D+00  5.27184053D-01 -1.19689432D-02  3.71965727D+00
       27.00 -1.27572458D+03  8.34945002D+02 -2.17863543D+02  2.83665679D+01 -1.84229266D+00  4.77591938D-02  5.34797493D+00
       27.01 -4.17417685D+02  2.76839269D+02 -7.24430563D+01  9.38616516D+00 -6.01647637D-01  1.52809452D-02  4.12250126D+00
       27.02  1.94602744D+02 -1.15107876D+02  2.69761183D+01 -3.09225061D+00  1.73365887D-01 -3.78711620D-03  3.59620667D+00
       28.00 -1.02017263D+03  6.68758438D+02 -1.74841425D+02  2.28263930D+01 -1.48693754D+00  3.86538338D-02  4.52043969D+00
       28.01 -2.01279351D+02  1.01910058D+02 -1.92092108D+01  1.62959379D+00 -5.55991468D-02  3.32146945D-04  3.42816089D+00
       28.02  1.13021988D+02 -6.17971942D+01  1.33706056D+01 -1.40047265D+00  7.08696964D-02 -1.37157842D-03  3.07242983D+00
       29.00  8.31841948D+02 -5.28713346D+02  1.33638828D+02 -1.67595185D+01  1.04137409D+00 -2.56014002D-02  2.13763655D+00
       29.01  2.74142626D+03 -1.68010377D+03  4.09637716D+02 -4.96430478D+01  2.98843963D+00 -7.14361200D-02  1.30415936D+00
       29.02 -1.51329149D+02  1.01980858D+02 -2.68100884D+01  3.47623044D+00 -2.22333466D-01  5.61929630D-03  2.22830989D+00
       30.00 -1.20140529D+03  7.70434011D+02 -1.97293540D+02  2.52193702D+01 -1.60917496D+00  4.10029313D-02  6.06514301D-01
       30.01 -3.81015122D+02  2.38979357D+02 -5.97019783D+01  7.43924261D+00 -4.62365038D-01  1.14671249D-02  7.52783818D-01
       30.02 -1.02446416D+02  6.39284708D+01 -1.59154243D+01  1.97595716D+00 -1.22341471D-01  3.02204306D-03  1.19346181D-02
       31.00 -1.25561639D+03  8.10115185D+02 -2.09131868D+02  2.70017483D+01 -1.74224040D+00  4.49219688D-02  2.66927586D+00
       31.01 -5.89962696D+02  3.70739832D+02 -9.29778145D+01  1.16323703D+01 -7.26008322D-01  1.80841215D-02  1.17544201D-01
       31.02 -4.85868507D+01  3.08233653D+01 -7.69238347D+00  9.57466604D-01 -5.94389176D-02  1.47230491D-03  7.00087495D-01
       32.00 -4.31175772D+02  2.99100425D+02 -8.15648996D+01  1.09668238D+01 -7.27557750D-01  1.90846272D-02  2.60645921D+00
       32.01 -2.43877203D+03  1.45488362D+03 -3.45689560D+02  4.09145918D+01 -2.41225287D+00  5.66871306D-02  1.72125874D+00
       32.02 -9.88822132D+02  5.84437311D+02 -1.37658773D+02  1.61558999D+01 -9.45015962D-01  2.20467796D-02  3.09188874D-02
       33.00 -2.98377199D+03  1.74240849D+03 -4.05840442D+02  4.71667785D+01 -2.73656947D+00  6.34551329D-02  2.33830007D+00
       33.01 -3.03864066D+03  1.78437108D+03 -4.17213097D+02  4.85716467D+01 -2.81560169D+00  6.50308018D-02  2.29763430D+00
       33.02  4.34366407D+02 -2.62508829D+02  6.34138231D+01 -7.65020535D+00  4.61016936D-01 -1.10827922D-02  2.11943014D+00
       34.00 -1.27936376D+03  7.76484231D+02 -1.87766372D+02  2.26376185D+01 -1.36061199D+00  3.26236345D-02  2.42865333D+00
       34.01  1.99417140D+03 -1.17665608D+03  2.76905561D+02 -3.24747594D+01  1.89797112D+00 -4.42088434D-02  2.04020395D+00
       34.02  1.60478222D+04 -9.45698646D+03  2.22110803D+03 -2.59898201D+02  1.51536281D+01 -3.52249604D-01  2.14311700D+00
       35.00 -9.72046127D+03  5.82777987D+03 -1.39409794D+03  1.66365268D+02 -9.90479053D+00  2.35381496D-01  1.99134400D+00
       35.01 -4.97900479D+02  2.81076996D+02 -6.26471147D+01  6.90761325D+00 -3.76484512D-01  8.11431780D-03  2.27961678D+00
       35.02  6.71633101D+00 -5.19292729D+00  1.70436366D+00 -2.65714593D-01  1.97704196D-02 -5.50570330D-04  1.93153991D+00
       36.00 -2.45290033D+02  1.54288869D+02 -3.87278378D+01  4.84901874D+00 -3.02849132D-01  7.54800999D-03  4.60630868D-02
       36.01 -2.02724630D+02  1.22298521D+02 -2.90311093D+01  3.41099468D+00 -1.98353302D-01  4.57079079D-03  1.65627878D+00
       36.02 -1.98169641D+02  1.20316704D+02 -2.86428047D+01  3.36763596D+00 -1.95638015D-01  4.50341106D-03  2.19825291D+00
       37.00  3.85589283D+03 -2.26841251D+03  5.26968305D+02 -6.02220968D+01  3.36984041D+00 -7.33343203D-02  6.91158984D+00
       37.01 -3.08135076D+01  1.86519543D+01 -4.50100128D+00  5.41312218D-01 -3.24481418D-02  7.75672414D-04  7.45897378D-04
       37.02  8.59416526D-01  5.74021978D-01 -2.08907062D-01  3.63826309D-02 -3.10670043D-03  1.06386007D-04  1.60605262D+00
       38.00  6.50892101D+02 -3.40217425D+02  6.53893239D+01 -5.30225554D+00  1.23699526D-01  2.86921883D-03  5.33271693D+00
       38.01  1.14831179D+03 -7.13785765D+02  1.76505337D+02 -2.16727738D+01  1.32000916D+00 -3.18594119D-02  1.86135173D+00
       38.02 -4.58857904D-03  2.84991760D-03 -7.06034255D-04  8.72098861D-05 -5.37095954D-06  1.31940040D-07  3.47794865D-07
       39.00  3.40651384D+03 -2.16510652D+03  5.48071557D+02 -6.90145742D+01  4.32146653D+00 -1.07584489D-01  4.26276799D+00
       39.01  2.40007747D+02 -1.65865174D+02  4.42075274D+01 -5.72622786D+00  3.63645809D-01 -9.08338755D-03  3.71926710D+00
       39.02 -3.04672943D+01  1.53131096D+01 -2.98576512D+00  3.01521890D-01 -1.56834902D-02  3.36484529D-04  2.37765418D+00
       40.00 -5.86736112D+02  3.73836394D+02 -9.52007830D+01  1.21461902D+01 -7.76348813D-01  1.99265197D-02  5.66921994D+00
       40.01 -1.70866201D+02  1.23495311D+02 -3.46160939D+01  4.75330281D+00 -3.19539990D-01  8.44862669D-03  4.84765174D+00
       40.02  4.15253105D+02 -2.60809264D+02  6.51595008D+01 -8.07244914D+00  4.96869095D-01 -1.21570953D-02  3.52038958D+00
       41.00 -5.87332235D+01  2.38289225D+01 -3.58296946D+00  2.99625062D-01 -1.84493499D-02  7.05622438D-04  5.95475121D+00
       41.01 -5.69845510D+02  3.31856602D+02 -7.68597025D+01  8.86460033D+00 -5.08151265D-01  1.15962503D-02  5.07500496D+00
       41.02  1.67962909D+02 -9.92678760D+01  2.28805528D+01 -2.54618232D+00  1.37142991D-01 -2.85112969D-03  3.33756619D+00
       42.00  1.25471665D+04 -7.74101582D+03  1.90554068D+03 -2.33854194D+02  1.43038620D+01 -3.48722313D-01  4.32661302D+00
       42.01  1.17428592D+04 -7.02015662D+03  1.67134072D+03 -1.98141064D+02  1.17000580D+01 -2.75303844D-01  4.25009552D+00
       42.02 -8.32443303D+02  5.00876420D+02 -1.20966318D+02  1.46318940D+01 -8.84044628D-01  2.13343964D-02  4.12080522D+00
       43.00  1.40581422D+03 -8.46319238D+02  2.03265344D+02 -2.43338864D+01  1.45265276D+00 -3.45711135D-02  4.34008146D+00
       43.01 -8.38699733D+02  5.17551299D+02 -1.26767791D+02  1.54323332D+01 -9.33545019D-01  2.24686576D-02  3.47736490D+00
       43.02 -1.37225351D+03  8.23983099D+02 -1.96461066D+02  2.33421407D+01 -1.38229048D+00  3.26484704D-02  5.41408096D+00
       44.00 -1.13823647D+03  6.59580927D+02 -1.51995432D+02  1.74439650D+01 -9.97244021D-01  2.27601637D-02  5.01562892D+00
       44.01  1.96054904D+03 -1.16895626D+03  2.77734629D+02 -3.28525247D+01  1.93537332D+00 -4.54084886D-02  4.42661470D+00
       44.02  4.82023295D+02 -2.88030564D+02  6.90065895D+01 -8.23527932D+00  4.89496718D-01 -1.15886604D-02  3.15815060D+00
       45.00  9.65783676D+01 -3.92519389D+01  5.03491107D+00 -6.36079573D-02 -2.90168956D-02  1.51201603D-03  4.44492808D+00
       45.01  2.14273814D+03 -1.25639735D+03  2.93735307D+02 -3.41995978D+01  1.98297410D+00 -4.57832269D-02  3.73154974D+00
       45.02 -3.52626036D+02  2.10996160D+02 -4.99107277D+01  5.86543709D+00 -3.42384299D-01  7.96144742D-03  3.71903392D+00
       46.00 -5.05916266D+03  3.06755122D+03 -7.41260220D+02  8.92103693D+01 -5.34709856D+00  1.27741440D-01  2.87335340D+00
       46.01  1.63392630D+03 -9.29503960D+02  2.10179266D+02 -2.35736936D+01  1.31028981D+00 -2.88296397D-02  2.61112213D+00
       46.02 -6.99185246D+01  4.13687568D+01 -9.38368973D+00  1.05370155D+00 -5.87366632D-02  1.31666314D-03  3.19503985D+00
       47.00 -7.01832277D+03  4.37878133D+03 -1.09124976D+03  1.35803213D+02 -8.43960217D+00  2.09537154D-01  2.44650878D+00
       47.01 -2.99246773D+03  1.83727607D+03 -4.50220055D+02  5.50486301D+01 -3.35892738D+00  8.18356488D-02  4.36018197D-01
       47.02 -1.05509425D+02  6.39744059D+01 -1.52011299D+01  1.80295899D+00 -1.06888841D-01  2.54066612D-03  2.17179126D+00
       48.00 -4.33054347D+03  2.83503762D+03 -7.37087236D+02  9.52219516D+01 -6.11698355D+00  1.56413205D-01  1.68750159D+00
       48.01 -4.14527755D+03  2.46654549D+03 -5.85582068D+02  6.93601417D+01 -4.09944347D+00  9.67351943D-02  8.14605984D-01
       48.02  1.64171165D+02 -9.95893098D+01  2.40311359D+01 -2.88252062D+00  1.71823585D-01 -4.07067438D-03  2.38239430D-02
       49.00 -5.75905434D+03  3.65454370D+03 -9.26489947D+02  1.17286069D+02 -7.41273508D+00  1.87114558D-01  4.00984942D+00
       49.01 -2.23206477D+03  1.35235925D+03 -3.27098294D+02  3.94851863D+01 -2.37911329D+00  5.72484232D-02  1.87539003D-01
       49.02 -5.51696370D+02  3.32204958D+02 -7.96472976D+01  9.51725925D+00 -5.66890714D-01  1.34678831D-02  7.11526848D-01
       50.00 -5.18384975D+02  3.48256553D+02 -9.30493854D+01  1.23258066D+01 -8.07998988D-01  2.09793025D-02  2.50192584D+00
       50.01 -2.47682436D+03  1.48819798D+03 -3.56174659D+02  4.24505714D+01 -2.51946372D+00  5.95823499D-02  1.61034220D+00
       50.02 -4.50773283D+03  2.68885948D+03 -6.39233991D+02  7.57193394D+01 -4.46972778D+00  1.05208113D-01  6.67280680D-02
       51.00 -3.12469999D+03  1.81986730D+03 -4.22619891D+02  4.89466799D+01 -2.82824511D+00  6.52663828D-02  2.39365898D+00
       51.01 -2.38032519D+03  1.41766981D+03 -3.36559520D+02  3.97861649D+01 -2.34078284D+00  5.48358874D-02  2.09418380D+00
       51.02 -6.28031837D+01  2.71092149D+01 -3.79465321D+00  1.27914313D-01  1.16702738D-02 -7.18695637D-04  1.45277195D+00
       52.00 -2.06820691D+03  1.22436856D+03 -2.88977940D+02  3.40157254D+01 -1.99710839D+00  4.68032070D-02  2.34772076D+00
       52.01  1.59864199D+03 -9.51839118D+02  2.26142511D+02 -2.67839483D+01  1.58131619D+00 -3.72141082D-02  2.12855287D+00
       52.02  2.41413724D+03 -1.44849659D+03  3.46595043D+02 -4.13637716D+01  2.46299477D+00 -5.85291096D-02  1.86088538D+00
       53.00 -8.85284222D+03  5.30951603D+03 -1.27112150D+03  1.51875920D+02 -9.05723614D+00  2.15694185D-01  1.98393716D+00
       53.01 -1.17440932D+02  6.10170004D+01 -1.20671504D+01  1.13058351D+00 -4.86821632D-02  7.25125701D-04  2.15992846D+00
       53.02  4.97975564D+02 -2.97840680D+02  7.11852095D+01 -8.48413753D+00  5.04146185D-01 -1.19321078D-02  2.00059781D+00
       54.00 -2.73114871D+04  1.63741761D+04 -3.91802953D+03  4.67766941D+02 -2.78669490D+01  6.62792682D-01  9.40826736D-01
       54.01 -4.95556769D+02  2.93065973D+02 -6.88490908D+01  8.05718965D+00 -4.69973112D-01  1.09401057D-02  1.57314424D+00
       54.02  1.05976132D+03 -6.31381556D+02  1.50107206D+02 -1.77778683D+01  1.04881400D+00 -2.46476747D-02  2.05388187D+00
       55.00  9.44778302D+03 -5.91963373D+03  1.47824007D+03 -1.83830108D+02  1.13799539D+01 -2.80415440D-01  3.83717170D+00
       55.01 -1.49523591D+01  1.01575505D+01 -2.71886561D+00  3.59221227D-01 -2.34666744D-02  6.07208443D-04  3.27709404D-03
       55.02  3.15175743D+01 -1.77251015D+01  4.12674160D+00 -4.75124208D-01  2.69360132D-02 -5.95960076D-04  1.51821569D+00
       56.00  1.25802282D+03 -8.67056417D+02  2.36061200D+02 -3.17162068D+01  2.10056494D+00 -5.47642624D-02  5.31845515D+00
       56.01 -2.60418359D+03  1.62985198D+03 -4.05670422D+02  5.02030146D+01 -3.08936584D+00  7.56650837D-02  2.44000206D+00
       56.02 -1.59729467D-01  9.92646093D-02 -2.46067151D-02  3.04137466D-03 -1.87431750D-04  4.60750505D-06  1.28198903D-05
       57.00  1.38006252D+03 -8.88959516D+02  2.27602564D+02 -2.89584138D+01  1.83220626D+00 -4.60907811D-02  5.11463352D+00
       57.01  1.61733573D+03 -9.48380134D+02  2.21895504D+02 -2.58709383D+01  1.50359931D+00 -3.48334601D-02  4.45693427D+00
       57.02 -2.08006100D+03  1.21732617D+03 -2.83379267D+02  3.28215398D+01 -1.89126734D+00  4.33882551D-02  2.81557827D+00
       58.00 -5.55282226D+03  3.38703631D+03 -8.23882571D+02  9.98914196D+01 -6.03404840D+00  1.45276125D-01  6.83646308D+00
       58.01 -7.81447000D+03  4.39852978D+03 -9.90459719D+02  1.11523568D+02 -6.27588805D+00  1.41174743D-01  6.61197787D+00
       58.02 -3.22176972D+03  1.89138684D+03 -4.41914786D+02  5.14089761D+01 -2.97776843D+00  6.87226072D-02  3.96906892D+00
       59.00 -4.37547209D+03  2.64328344D+03 -6.36850288D+02  7.64938454D+01 -4.57769848D+00  1.09187930D-01  7.27164506D+00
       59.01  1.05116056D+02 -6.57133659D+01  1.58758366D+01 -1.85366921D+00  1.06775487D-01 -2.43768992D-03  5.58445398D+00
       59.02  4.98921791D+04 -2.87970911D+04  6.62402467D+03 -7.59317935D+02  4.33911910D+01 -9.89126463D-01  5.31984639D+00
       60.00 -3.69340716D+03  2.07672551D+03 -4.61061880D+02  5.04289636D+01 -2.70949776D+00  5.70499143D-02  6.74287224D+00
       60.01 -6.14001006D+03  3.43797948D+03 -7.68130434D+02  8.55970362D+01 -4.75533573D+00  1.05363768D-01  6.37556579D+00
       60.02 -8.98340934D+02  4.95993575D+02 -1.09861091D+02  1.21995868D+01 -6.77229656D-01  1.50250139D-02  4.96439623D+00
       61.00  3.65456818D+03 -2.18448032D+03  5.20179173D+02 -6.16455681D+01  3.63520104D+00 -8.52743113D-02  5.84780003D+00
       61.01  6.04960061D+03 -3.69123349D+03  8.96835014D+02 -1.08444861D+02  6.52640623D+00 -1.56339195D-01  5.52762592D+00
       61.02  1.68321638D+04 -9.85033102D+03  2.29443388D+03 -2.66039300D+02  1.53632920D+01 -3.53602023D-01  5.43409984D+00
       62.00  9.48464532D+03 -5.90925804D+03  1.46860826D+03 -1.81960304D+02  1.12387248D+01 -2.76756092D-01  5.60041708D+00
       62.01 -6.59082469D+02  2.80193297D+02 -4.15250947D+01  2.14083933D+00  2.85426771D-02 -4.10269268D-03  5.92704816D+00
       62.02  1.82123842D+03 -1.05190050D+03  2.42083558D+02 -2.77131764D+01  1.57793614D+00 -3.57209194D-02  4.23046542D+00
       63.00  1.12731107D+04 -6.99140090D+03  1.73006013D+03 -2.13422170D+02  1.31204859D+01 -3.21441879D-01  4.64627984D+00
       63.01  1.16784647D+03 -7.17324955D+02  1.75410967D+02 -2.12994338D+01  1.28332171D+00 -3.06458312D-02  4.24915101D+00
       63.02 -2.02846263D+03  1.24521575D+03 -3.04725159D+02  3.72010364D+01 -2.26584074D+00  5.50893177D-02  2.28616464D+00
       64.00  2.22618205D+03 -1.39292299D+03  3.47830305D+02 -4.32754448D+01  2.68193041D+00 -6.61790625D-02  5.74538389D+00
       64.01 -2.87369723D+01 -1.94133158D+01  1.26876586D+01 -2.37576504D+00  1.88567734D-01 -5.49546486D-03  5.87640100D+00
       64.02 -1.94763772D+03  1.13737621D+03 -2.64005027D+02  3.04959919D+01 -1.75313976D+00  4.01393491D-02  4.02206698D+00
       65.00  3.63934943D+03 -2.20476634D+03  5.33344330D+02 -6.43316479D+01  3.86826858D+00 -9.26995173D-02  6.77143415D+00
