****** Levels
 -0.3011 -0.0748  0.1355  0.2960  0.3920  0.4268  0.4191  0.3747  0.3442  0.3295
  0.2270  0.0701 -0.0057 -0.0326 -0.1447 -0.5946 -1.0402 -1.3555 -2.4917
   6  49   1    120      0      0      0   2.400E-19   0.000E+00
 -0.0204 -0.0139 -0.0075 -0.0010  0.0055  0.0119  0.0184  0.0378  0.0766  0.1542
  0.1865  0.2318  0.2383  0.2512  0.2641  0.2964  0.4322  0.6133  0.8008  1.0809
 -0.3260 -0.1139  0.1271  0.3403  0.4909  0.5692  0.5840  0.5092  0.4140  0.2438
  0.1703  0.1044  0.0733 -0.0066 -0.0577 -0.1277 -0.4979 -1.0188 -1.5900 -2.4327
   7  49   1    139      0      0      0   2.831E-19   0.000E+00
 -0.0320  0.0003  0.0133  0.0262  0.1749  0.2137  0.2202  0.2331  0.2396  0.2461
  0.2525  0.2590  0.2655  0.2719  0.2784  0.2849  0.2913  0.2978  0.3043  0.3107
  0.3172  0.3430  0.3560  0.3624  0.3689  0.3754  0.3818  0.3883  0.3948  0.4012
  0.4077  0.4142  0.4206  0.4271  0.4336  0.4594  0.6922  0.8539  1.3076
 -0.0207 -0.0218 -0.0446 -0.0795 -0.2476 -0.2290 -0.1050  0.2716  0.5796  0.8223
  0.9798  1.0308  0.9807  0.8243  0.5829  0.2655 -0.0236 -0.2932 -0.5407 -0.5848
 -0.5555 -0.1195  0.2402  0.3319  0.3296  0.2523  0.1450  0.0649  0.0629  0.0852
  0.0745  0.0222 -0.0508 -0.1102 -0.1402 -0.1785 -0.6182 -0.9604 -2.3208
   8  49   1    143      0      0      0   2.429E-19   0.000E+00
 -0.0336 -0.0078  0.0116  0.0181  0.0310  0.0439  0.0633  0.1215  0.1927  0.2509
  0.2573  0.2638  0.2703  0.2767  0.2832  0.2897  0.2961  0.3026  0.3091  0.3155
  0.3220  0.3285  0.3349  0.3414  0.3543  0.3608  0.3737  0.3802  0.3931  0.3996
  0.4125  0.4190  0.4319  0.4384  0.4448  0.4513  0.4642  0.4772  0.6130  0.7293
  0.8651  0.9621  1.3259
 -0.0110 -0.0457 -0.1386 -0.1519 -0.1462 -0.1593 -0.2018 -0.3104 -0.4561 -0.3635
 -0.2653  0.0347  0.3227  0.5326  0.6454  0.6618  0.5864  0.4285  0.2075 -0.0296
 -0.2411 -0.3844 -0.4895 -0.5415 -0.4575 -0.4113 -0.2877 -0.2837 -0.3433 -0.3189
 -0.1938 -0.1487 -0.0891 -0.0745 -0.0799 -0.1052 -0.1718 -0.2100 -0.4474 -0.6648
 -0.9498 -1.2343 -2.3280
   9  49   1    142      0      0      0   5.067E-19   0.000E+00
 -0.0361  0.0156  0.0738  0.1190  0.1837  0.2290  0.2354  0.2484  0.2548  0.2613
  0.2678  0.2742  0.2872  0.2936  0.3001  0.3066  0.3130  0.3324  0.3389  0.3518
