****** Levels
  0.7177  0.7242  0.7306  0.7371  0.7436  0.7500  0.7565  0.7630  0.7759  0.7824
  0.7888  0.8018  0.9763  1.0733  1.0992  1.4046
  0.7806  0.7578  0.5018  0.3244  0.1706 -0.0052 -0.1836 -0.3383 -0.4279 -0.2265
 -0.1011  0.0882  0.2023  0.2298  0.1727  0.0411 -0.1431 -0.3418 -0.6290 -0.6945
 -0.7469 -0.8167 -1.5492 -1.9654 -2.0588 -2.9788
  12  72   1    126      0      0      0  1.5040E-18  0.0000E+00
 -0.0000  0.0840  0.2004  0.3168  0.4073  0.4849  0.5819  0.6530  0.6595  0.6854
  0.6918  0.6983  0.7048  0.7112  0.7177  0.7242  0.7306  0.7371  0.7436  0.7565
  0.7630  0.7824  0.9117  1.0475  1.0798  1.4044
  0.8762  0.8748  0.7819  0.5924  0.3881  0.1835 -0.1020 -0.3256 -0.3377 -0.3376
 -0.2920 -0.1546 -0.0040  0.1265  0.1848  0.1617  0.0605 -0.1058 -0.2949 -0.5673
 -0.6731 -0.7798 -1.2827 -1.8295 -1.9447 -2.9226
  13  72   1    127      0      0      0  7.4631E-19  0.0000E+00
 -0.0000  0.0905  0.1552  0.2457  0.4397  0.5237  0.5949  0.6724  0.6789  0.6983
  0.7048  0.7112  0.7177  0.7242  0.7306  0.7371  0.7436  0.7500  0.7630  0.7694
  0.7759  0.7824  0.8988  1.0345  1.0798  1.2479  1.3688
  0.5719  0.6232  0.6319  0.5965  0.3264  0.1308 -0.0657 -0.3012 -0.2879 -0.2154
 -0.1646 -0.0117  0.1244  0.1999  0.1975  0.1148 -0.0364 -0.2076 -0.5281 -0.5996
 -0.6564 -0.6973 -1.1744 -1.7765 -1.9663 -2.4758 -2.8410
  14  72   1    128      0      0      0  5.3092E-19  0.0000E+00
 -0.0000  0.0970  0.1552  0.2069  0.3233  0.4526  0.5431  0.6466  0.6789  0.6854
  0.7048  0.7112  0.7242  0.7306  0.7371  0.7436  0.7500  0.7565  0.7694  0.7759
  0.7824  0.7953  0.8212  0.8729  0.9440  1.0087  1.0927  1.4915
  0.4240  0.4883  0.5079  0.5005  0.4119  0.2047  0.0060 -0.2413 -0.3078 -0.3075
 -0.2567 -0.1357  0.1355  0.2229  0.2305  0.1554 -0.0036 -0.1956 -0.5611 -0.7076
 -0.7413 -0.7812 -0.8394 -0.9781 -1.1983 -1.4250 -1.7645 -2.9682
  15  72   1    125      0      0      0  7.6634E-19  0.0000E+00
 -0.0000  0.0970  0.4332  0.6530  0.7112  0.7306  0.7371  0.7500  0.7565  0.7630
  0.7694  0.7759  0.7824  0.7888  0.7953  0.8018  0.8082  0.8276  0.8470  0.9634
  1.0281  1.0733  1.1186  1.1380  1.5671
  0.5834  0.5771  0.3463  0.1037  0.0634  0.1218  0.1551  0.3296  0.3998  0.4110
  0.3529  0.2276  0.0594 -0.0911 -0.2127 -0.2622 -0.2701 -0.2681 -0.2955 -0.5293
 -0.7428 -0.9419 -1.1772 -1.2494 -2.5406
  16  72   1    122      0      0      0  5.6421E-18  0.0000E+00
 -0.0000  0.1293  0.3556  0.5172  0.7630  0.7953  0.8018  0.8082  0.8147  0.8212
  0.8276  0.8793  0.8858  0.8923  0.8987  0.9052  0.9181  0.9246  0.9311  0.9375
  0.9569  1.6222
  1.4505  1.1609  0.6158  0.2550 -0.2652 -0.2714 -0.2605 -0.2658 -0.2925 -0.3374
 -0.3144  0.1657  0.2788  0.3430  0.3207  0.2209 -0.0613 -0.1744 -0.2472 -0.2868
 -0.3665 -2.3623
  17  72   1    122      0      0      0  5.6421E-18  0.0000E+00
 -0.0000  0.1293  0.3556  0.5172  0.7630  0.7953  0.8018  0.8082  0.8147  0.8212
  0.8276  0.8793  0.8858  0.8923  0.8987  0.9052  0.9181  0.9246  0.9311  0.9375
  0.9569  1.6222
  1.4505  1.1609  0.6158  0.2550 -0.2652 -0.2714 -0.2605 -0.2658 -0.2925 -0.3374
 -0.3144  0.1657  0.2788  0.3430  0.3207  0.2209 -0.0613 -0.1744 -0.2472 -0.2868
 -0.3665 -2.3623
  18  72   1    122      0      0      0  5.6421E-18  0.0000E+00
 -0.0000  0.1293  0.3556  0.5172  0.7630  0.7953  0.8018  0.8082  0.8147  0.8212
  0.8276  0.8793  0.8858  0.8923  0.8987  0.9052  0.9181  0.9246  0.9311  0.9375
  0.9569  1.6222
  1.4505  1.1609  0.6158  0.2550 -0.2652 -0.2714 -0.2605 -0.2658 -0.2925 -0.3374
 -0.3144  0.1657  0.2788  0.3430  0.3207  0.2209 -0.0613 -0.1744 -0.2472 -0.2868
 -0.3665 -2.3623
  19  72   1    119      0      0      0  5.6720E-18  0.0000E+00
 -0.0000  0.1357  0.3427  0.4914  0.6466  0.7759  0.8599  0.8987  0.9052  0.9117
  0.9181  0.9246  0.9311  0.9440  0.9505  0.9569  0.9828  1.0539  1.6526
  1.4528  1.1166  0.5644  0.1949 -0.1532 -0.4134 -0.5649 -0.0190  0.0918  0.2181
  0.2446  0.1756  0.0374 -0.2983 -0.4224 -0.4939 -0.5863 -0.7927 -2.5913
  20  72   1    119      0      0      0  5.6720E-18  0.0000E+00
 -0.0000  0.1357  0.3427  0.4914  0.6466  0.7759  0.8599  0.8987  0.9052  0.9117
  0.9181  0.9246  0.9311  0.9440  0.9505  0.9569  0.9828  1.0539  1.6526
  1.4528  1.1166  0.5644  0.1949 -0.1532 -0.4134 -0.5649 -0.0190  0.0918  0.2181
  0.2446  0.1756  0.0374 -0.2983 -0.4224 -0.4939 -0.5863 -0.7927 -2.5913
  21  72   1    124      0      0      0  4.2565E-18  0.0000E+00
 -0.0000  0.1357  0.3556  0.5043  0.6530  0.7824  0.8535  0.8599  0.9117  0.9181
  0.9246  0.9311  0.9375  0.9440  0.9505  0.9569  0.9634  0.9699  0.9763  0.9828
  0.9957  1.0022  1.2414  1.6691
  1.3281  0.9425  0.2571 -0.1778 -0.5694 -0.8767 -1.0350 -1.0112 -0.5301 -0.3880
 -0.1108  0.1256  0.2272  0.2203  0.1122 -0.0746 -0.3250 -0.5909 -0.8056 -0.9178
 -1.0070 -1.0436 -1.7563 -3.0418
  22  72   1    125      0      0      0  8.5265E-19  0.0000E+00
 -0.0000  0.1487  0.2521  0.3685  0.4720  0.6336  0.8276  0.8535  0.8599  0.8793
  0.8858  0.9052  0.9117  0.9181  0.9246  0.9311  0.9375  0.9440  0.9505  0.9569
  0.9634  0.9699  0.9957  1.0345  1.6629
  0.6298  0.2371 -0.0437 -0.3306 -0.5583 -0.8735 -1.2273 -1.2384 -1.2324 -1.1428
 -1.0899 -0.1931  0.0212  0.1326  0.1429  0.0567 -0.1204 -0.3657 -0.6555 -0.9271
 -1.1143 -1.1907 -1.2950 -1.4021 -3.2899
  23  72   1    125      0      0      0  8.5265E-19  0.0000E+00
 -0.0000  0.1487  0.2521  0.3685  0.4720  0.6336  0.8276  0.8535  0.8599  0.8793
  0.8858  0.9052  0.9117  0.9181  0.9246  0.9311  0.9375  0.9440  0.9505  0.9569
  0.9634  0.9699  0.9957  1.0345  1.6629
  0.6298  0.2371 -0.0437 -0.3306 -0.5583 -0.8735 -1.2273 -1.2384 -1.2324 -1.1428
 -1.0899 -0.1931  0.0212  0.1326  0.1429  0.0567 -0.1204 -0.3657 -0.6555 -0.9271
 -1.1143 -1.1907 -1.2950 -1.4021 -3.2899
  24  72   1    124      0      0      0  4.2565E-18  0.0000E+00
 -0.0000  0.1357  0.3556  0.5043  0.6530  0.7824  0.8535  0.8599  0.9117  0.9181
  0.9246  0.9311  0.9375  0.9440  0.9505  0.9569  0.9634  0.9699  0.9763  0.9828
  0.9957  1.0022  1.2414  1.6691
  1.3281  0.9425  0.2571 -0.1778 -0.5694 -0.8767 -1.0350 -1.0112 -0.5301 -0.3880
 -0.1108  0.1256  0.2272  0.2203  0.1122 -0.0746 -0.3250 -0.5909 -0.8056 -0.9178
 -1.0070 -1.0436 -1.7563 -3.0418
  25  72   1    124      0      0      0  4.2565E-18  0.0000E+00
 -0.0000  0.1357  0.3556  0.5043  0.6530  0.7824  0.8535  0.8599  0.9117  0.9181
  0.9246  0.9311  0.9375  0.9440  0.9505  0.9569  0.9634  0.9699  0.9763  0.9828
  0.9957  1.0022  1.2414  1.6691
  1.3281  0.9425  0.2571 -0.1778 -0.5694 -0.8767 -1.0350 -1.0112 -0.5301 -0.3880
 -0.1108  0.1256  0.2272  0.2203  0.1122 -0.0746 -0.3250 -0.5909 -0.8056 -0.9178
 -1.0070 -1.0436 -1.7563 -3.0418
  26  72   1    119      0      0      0  5.6720E-18  0.0000E+00
 -0.0000  0.1357  0.3427  0.4914  0.6466  0.7759  0.8599  0.8987  0.9052  0.9117
  0.9181  0.9246  0.9311  0.9440  0.9505  0.9569  0.9828  1.0539  1.6526
  1.4528  1.1166  0.5644  0.1949 -0.1532 -0.4134 -0.5649 -0.0190  0.0918  0.2181
  0.2446  0.1756  0.0374 -0.2983 -0.4224 -0.4939 -0.5863 -0.7927 -2.5913
  27  72   1    118      0      0      0  4.2642E-18  0.0000E+00
 -0.0000  0.1357  0.3556  0.5043  0.6401  0.7565  0.8664  0.8729  0.9311  0.9375
  0.9440  0.9505  0.9569  0.9634  0.9699  0.9763  0.9828  1.6691
  1.3289  0.9435  0.2590 -0.1742 -0.5300 -0.8067 -1.0455 -1.0350 -0.3965 -0.3187
 -0.3139 -0.3953 -0.5490 -0.7192 -0.8772 -0.9726 -1.0133 -3.0762
  28  72   1    120      0      0      0  4.8595E-18  0.0000E+00
 -0.0000  0.1358  0.3944  0.5431  0.6918  0.8147  0.8405  0.8987  0.9052  0.9181
  0.9246  0.9311  0.9375  0.9440  0.9569  0.9634  0.9699  1.0022  1.0410  1.6715
  1.3857  1.0159  0.2415 -0.1785 -0.5677 -0.8583 -0.9163 -0.9602 -0.8301 -0.5020
 -0.3695 -0.3165 -0.3523 -0.4684 -0.7686 -0.8817 -0.9372 -1.0208 -1.1169 -3.0103
  29  72   1    125      0      0      0  8.5265E-19  0.0000E+00
 -0.0000  0.1487  0.2521  0.3685  0.4720  0.6336  0.8276  0.8535  0.8599  0.8793
  0.8858  0.9052  0.9117  0.9181  0.9246  0.9311  0.9375  0.9440  0.9505  0.9569
  0.9634  0.9699  0.9957  1.0345  1.6629
  0.6298  0.2371 -0.0437 -0.3306 -0.5583 -0.8735 -1.2273 -1.2384 -1.2324 -1.1428
 -1.0899 -0.1931  0.0212  0.1326  0.1429  0.0567 -0.1204 -0.3657 -0.6555 -0.9271
 -1.1143 -1.1907 -1.2950 -1.4021 -3.2899
  30  72   1    128      0      0      0  3.0386E-19  0.0000E+00
 -0.0000  0.2198  0.2909  0.3556  0.4332  0.7694  0.8405  0.8535  0.8599  0.8793
  0.8923  0.8987  0.9052  0.9117  0.9181  0.9246  0.9311  0.9375  0.9440  0.9505
  0.9634  0.9699  0.9763  0.9893  0.9957  1.0410  1.6294  1.6867
  0.1818 -0.5355 -0.7213 -0.8561 -0.9875 -1.4535 -1.4454 -1.3808 -1.3739 -1.4284
 -1.1984 -0.9129 -0.5725 -0.2670 -0.0563  0.0511  0.0558 -0.0385 -0.2253 -0.4915
 -1.1535 -1.4205 -1.5318 -1.6428 -1.6748 -1.7691 -3.5307 -3.7042
  31  72   1    133      0      0      0  3.6328E-18  0.0000E+00
 -0.0000  0.1357  0.3621  0.6401  0.7630  0.8017  0.8276  0.8405  0.8535  0.8599
  0.8664  0.8729  0.8858  0.8923  0.8987  0.9117  0.9181  0.9246  0.9311  0.9375
  0.9440  0.9505  0.9569  0.9634  0.9699  0.9763  0.9828  0.9893  0.9957  1.0022
  1.0151  1.0410  1.6659
  1.2593  0.8399  0.0253 -1.0199 -1.4809 -1.6083 -1.6541 -1.6156 -1.5288 -1.5099
 -1.5383 -1.6215 -1.8716 -1.9906 -1.9642 -1.5782 -1.3090 -0.9255 -0.6227 -0.4258
 -0.3341 -0.3455 -0.4557 -0.6547 -0.9292 -1.2447 -1.5319 -1.6987 -1.7814 -1.8414
 -1.9059 -1.9951 -3.8726
  32  72   1    130      0      0      0  2.8108E-18  0.0000E+00
 -0.0000  0.1551  0.2651  0.3556  0.4526  0.5625  0.6660  0.7823  0.8858  0.9634
  0.9699  0.9828  0.9893  0.9957  1.0022  1.0087  1.0151  1.0216  1.0281  1.0345
  1.0410  1.0539  1.0604  1.0669  1.0733  1.0927  1.1444  1.3255  1.3772  1.6701
  1.1478  1.0056  0.8616  0.7152  0.5316  0.2890  0.0335 -0.2843 -0.5930 -0.8359
 -0.8638 -0.9401 -0.8849 -0.6842 -0.4108 -0.1724  0.0372  0.1216  0.1061 -0.0039
 -0.1885 -0.6748 -0.8469 -0.9743 -1.0459 -1.1642 -1.3713 -2.0346 -2.2063 -3.0875
  33  72   1    126      0      0      0  1.6960E-18  0.0000E+00
 -0.0000  0.3427  0.4332  0.5237  0.6078  0.7112  0.8211  0.9505  0.9893  0.9957
  1.0151  1.0216  1.0281  1.0345  1.0410  1.0475  1.0539  1.0604  1.0668  1.0733
  1.0992  1.1056  1.2673  1.3643  1.4419  1.6960
  0.9284  0.6618  0.5211  0.3528  0.1717 -0.0831 -0.3896 -0.7856 -0.9061 -0.8808
 -0.4287 -0.2359 -0.0157  0.1109  0.1355  0.0616 -0.1042 -0.3445 -0.6314 -0.9062
 -1.2753 -1.3203 -1.9395 -2.3118 -2.5511 -3.3159
  34  72   1    126      0      0      0  1.6960E-18  0.0000E+00
 -0.0000  0.3427  0.4332  0.5237  0.6078  0.7112  0.8211  0.9505  0.9893  0.9957
  1.0151  1.0216  1.0281  1.0345  1.0410  1.0475  1.0539  1.0604  1.0668  1.0733
  1.0992  1.1056  1.2673  1.3643  1.4419  1.6960
  0.9284  0.6618  0.5211  0.3528  0.1717 -0.0831 -0.3896 -0.7856 -0.9061 -0.8808
 -0.4287 -0.2359 -0.0157  0.1109  0.1355  0.0616 -0.1042 -0.3445 -0.6314 -0.9062
 -1.2753 -1.3203 -1.9395 -2.3118 -2.5511 -3.3159
  35  72   1    131      0      0      0  1.5108E-18  0.0000E+00
 -0.0000  0.1810  0.2909  0.3879  0.4784  0.5366  0.6142  0.6918  0.7759  0.8599
  0.9246  0.9634  1.0022  1.0087  1.0151  1.0216  1.0345  1.0410  1.0474  1.0539
  1.0604  1.0668  1.0733  1.0798  1.0862  1.0992  1.1056  1.1380  1.3708  1.4031
  1.6725
  0.8782  0.7340  0.6238  0.5054  0.3701  0.2724  0.1216 -0.0519 -0.2666 -0.5100
 -0.7221 -0.8515 -0.9623 -0.9622 -0.8772 -0.7153 -0.1483  0.0482  0.1459  0.1423
  0.0419 -0.1445 -0.4010 -0.6889 -0.9093 -1.1589 -1.2639 -1.4157 -2.3711 -2.4823
 -3.2932
  36  72   1    131      0      0      0  1.5108E-18  0.0000E+00
 -0.0000  0.1810  0.2909  0.3879  0.4784  0.5366  0.6142  0.6918  0.7759  0.8599
  0.9246  0.9634  1.0022  1.0087  1.0151  1.0216  1.0345  1.0410  1.0474  1.0539
  1.0604  1.0668  1.0733  1.0798  1.0862  1.0992  1.1056  1.1380  1.3708  1.4031
  1.6725
  0.8782  0.7340  0.6238  0.5054  0.3701  0.2724  0.1216 -0.0519 -0.2666 -0.5100
 -0.7221 -0.8515 -0.9623 -0.9622 -0.8772 -0.7153 -0.1483  0.0482  0.1459  0.1423
  0.0419 -0.1445 -0.4010 -0.6889 -0.9093 -1.1589 -1.2639 -1.4157 -2.3711 -2.4823
 -3.2932
  37  72   1    131      0      0      0  1.5108E-18  0.0000E+00
