****** Levels
 8.25839332E+14      8.    4  'NeII  4Fo 2'  0   0.  -104
 8.25806582E+14      6.    4  'NeII  4Fe 7'  0   0.  -104
 8.25806582E+14      6.    4  'NeII  4Fo 3'  0   0.  -104
 8.24391928E+14      6.    4  'NeII  2Fe 4'  0   0.  -104
 8.24030278E+14      4.    4  'NeII  2Fo 4'  0   0.  -104
 8.24030278E+14      6.    4  'NeII  4Fo 4'  0   0.  -104
 8.23076594E+14     10.    4  'NeII  2Go 1'  0   0.  -104
 8.23076594E+14     12.    4  'NeII  4Go 1'  0   0.  -104
 8.22319606E+14      4.    4  'NeII  4Fe 8'  0   0.  -104
 8.21464236E+14      2.    4  'NeII  4Do 9'  0   0.  -104
 8.21431487E+14      4.    4  'NeII  2Do 7'  0   0.  -104
 8.18963827E+14      6.    4  'NeII  4Pe12'  0   0.  -104
 8.13996630E+14      4.    4  'NeII  2Pe 8'  0   0.  -104
 8.05904107E+14      4.    4  'NeII  4Do10'  0   0.  -104
 8.05871290E+14      6.    4  'NeII  4Do11'  0   0.  -104
 8.05312005E+14     10.    4  'NeII  4Go 2'  0   0.  -104
 8.05312005E+14      8.    4  'NeII  4Go 3'  0   0.  -104
 8.03140362E+14      8.    4  'NeII  2Do 8'  0   0.  -104
 8.03140362E+14      6.    4  'NeII  4Do12'  0   0.  -104
 7.96429677E+14      8.    4  'NeII  2Go 2'  0   0.  -104
 7.96396928E+14      6.    4  'NeII  4Go 4'  0   0.  -104
 7.50273811E+14     10.    3  'NeII  2Ge 1'  0   0.  -104
 7.50241062E+14      8.    3  'NeII  2Ge 2'  0   0.  -104
 7.49254562E+14      4.    3  'NeII  2Po 9'  0   0.  -104
 7.48958477E+14      2.    3  'NeII  2Po10'  0   0.  -104
 7.44188044E+14      4.    3  'NeII  2Pe 9'  0   0.  -104
 7.43727140E+14      2.    3  'NeII  2Pe10'  0   0.  -104
 7.30864183E+14      2.    3  'NeII  2Se 3'  0   0.  -104
 7.23923046E+14      6.    3  'NeII  2De 7'  0   0.  -104
 7.23330944E+14      4.    3  'NeII  2De 8'  0   0.  -104
 7.10600057E+14      6.    3  'NeII  2Fe 5'  0   0.  -104
 7.10566302E+14      8.    3  'NeII  2Fe 6'  0   0.  -104
 6.68228125E+14      6.    4  'NeII  2De 9'  0   0.  -104
 6.68194436E+14      4.    4  'NeII  2De10'  0   0.  -104
 4.04981258E+14      6.    4  'NeII  2Fo 5'  0   0.  -104
 4.04521260E+14      8.    4  'NeII  2Fo 6'  0   0.  -104
 3.81559056E+14      4.    4  'NeII  2Po11'  0   0.  -104
 3.78038357E+14      6.    4  'NeII  2Do 9'  0   0.  -104
 3.78005575E+14      4.    4  'NeII  2Do10'  0   0.  -104
 3.76623702E+14      2.    4  'NeII  2Po12'  0   0.  -104
 7.84416469E+13     10.    4  'NeII  2Ge 3'  0   0.  -104
 7.84079163E+13      8.    4  'NeII  2Ge 4'  0   0.  -104
 7.75525719E+13      4.    4  'NeII  2Pe11'  0   0.  -104
 7.72237385E+13      2.    4  'NeII  2Pe12'  0   0.  -104
 7.62700209E+13      2.    4  'NeII  2Se 4'  0   0.  -104
 6.88351682E+13      6.    4  'NeII  2De11'  0   0.  -104
 6.85719169E+13      4.    4  'NeII  2De12'  0   0.  -104
 6.21572910E+13      6.    4  'NeII  2Fe 8'  0   0.  -104
 6.21572910E+13      8.    4  'NeII  2Fe 7'  0   0.  -104
 5.46231298E+13      4.    4  'NeII  2Po13'  0   0.  -104
 5.46231298E+13      2.    4  'NeII  2Po14'  0   0.  -104
 5.17282590E+13     10.    4  'NeII  2Ho 1'  0   0.  -104
 5.17282590E+13     12.    4  'NeII  2Ho 2'  0   0.  -104
 5.08073366E+13      6.    4  'NeII  2Do11'  0   0.  -104
 5.08073366E+13      4.    4  'NeII  2Do12'  0   0.  -104
 4.71554861E+13      8.    4  'NeII  2Fo 8'  0   0.  -104
 4.71554861E+13      6.    4  'NeII  2Fo 7'  0   0.  -104
 4.63001417E+13      8.    4  'NeII  2Go 3'  0   0.  -104
 4.63001417E+13     10.    4  'NeII  2Go 4'  0   0.  -104
****** Continuum transitions
   1 139   1 187    0    0    0         7.8941e-18       0.0000e+00
 -0.0058  0.0070  0.0198  0.0327  0.0455  0.0583  0.0712  0.0840  0.0968  0.1097
  0.1225  0.1353  0.1482  0.1610  0.1738  0.1866  0.1995  0.2123  0.2251  0.2380
  0.2508  0.2636  0.2765  0.2893  0.3021  0.3150  0.3278  0.3406  0.3535  0.3663
  0.3791  0.3920  0.4048  0.4176  0.4305  0.4433  0.4561  0.4690  0.4818  0.4947
  0.5075  0.5203  0.5332  0.5460  0.5588  0.5717  0.5845  0.5973  0.6102  0.6230
  0.6358  0.6487  0.6615  0.6743  0.6872  0.7000  0.7128  0.7257  0.7385  0.7514
  0.7642  0.7770  0.7899  0.8027  0.8155  0.8284  0.8412  0.8540  0.8669  0.8797
  0.8926  0.9054  0.9182  0.9311  0.9439  0.9567  0.9696  0.9824  0.9952  1.0081
  1.0209  1.0338  1.0466  1.0594  1.0723  1.0851  1.0939
  0.8973  0.8808  0.8889  0.9147  0.9292  0.9307  0.9291  0.9270  0.9249  0.9246
  0.9332  0.9406  0.9167  0.8862  0.8734  0.8612  0.8467  0.8303  0.8146  0.8013
  0.7860  0.7688  0.7518  0.7356  0.7197  0.7036  0.6868  0.6688  0.6490  0.6277
  0.6059  0.5852  0.5627  0.5379  0.5079  0.4726  0.4348  0.3964  0.3579  0.3195
  0.2809  0.2424  0.2039  0.1654  0.1268  0.0883  0.0498  0.0113 -0.0272 -0.0657
 -0.1042 -0.1427 -0.1812 -0.2198 -0.2582 -0.2968 -0.3352 -0.3738 -0.4122 -0.4508
 -0.4893 -0.5279 -0.5663 -0.6049 -0.6434 -0.6819 -0.7204 -0.7589 -0.7974 -0.8359
 -0.8744 -0.9130 -0.9515 -0.9900 -1.0286 -1.0670 -1.1055 -1.1440 -1.1826 -1.2210
 -1.2596 -1.2980 -1.3366 -1.3726 -1.4001 -1.4547 -1.4812
   2 139   1 187    0    0    0         7.8941e-18       0.0000e+00
 -0.0058  0.0070  0.0198  0.0327  0.0455  0.0583  0.0712  0.0840  0.0968  0.1097
  0.1225  0.1353  0.1482  0.1610  0.1738  0.1866  0.1995  0.2123  0.2251  0.2380
  0.2508  0.2636  0.2765  0.2893  0.3021  0.3150  0.3278  0.3406  0.3535  0.3663
  0.3791  0.3920  0.4048  0.4176  0.4305  0.4433  0.4561  0.4690  0.4818  0.4947
  0.5075  0.5203  0.5332  0.5460  0.5588  0.5717  0.5845  0.5973  0.6102  0.6230
  0.6358  0.6487  0.6615  0.6743  0.6872  0.7000  0.7128  0.7257  0.7385  0.7514
  0.7642  0.7770  0.7899  0.8027  0.8155  0.8284  0.8412  0.8540  0.8669  0.8797
  0.8926  0.9054  0.9182  0.9311  0.9439  0.9567  0.9696  0.9824  0.9952  1.0081
  1.0209  1.0338  1.0466  1.0594  1.0723  1.0851  1.0939
  0.8973  0.8808  0.8889  0.9147  0.9292  0.9307  0.9291  0.9270  0.9249  0.9246
  0.9332  0.9406  0.9167  0.8862  0.8734  0.8612  0.8467  0.8303  0.8146  0.8013
  0.7860  0.7688  0.7518  0.7356  0.7197  0.7036  0.6868  0.6688  0.6490  0.6277
  0.6059  0.5852  0.5627  0.5379  0.5079  0.4726  0.4348  0.3964  0.3579  0.3195
  0.2809  0.2424  0.2039  0.1654  0.1268  0.0883  0.0498  0.0113 -0.0272 -0.0657
 -0.1042 -0.1427 -0.1812 -0.2198 -0.2582 -0.2968 -0.3352 -0.3738 -0.4122 -0.4508
