3463.731875917031	17.211256686152197
 3464.6589296417037	 17.110280428648164
 3465.5859833663762	 17.009754524697204
 3466.513037091049	 16.909677941055858
 3467.4400908157218	 16.810049644480667
 3468.3671445403943	 16.710868601728183
 3469.294198265067	 16.61213377955495
 3470.2212519897394	 16.513844144717506
 3471.148305714412	 16.415998663972402
 3472.0753594390844	 16.318596304076177
 3473.002413163757	 16.22163603178538
 3473.92946688843	 16.125116813856554
 3474.8565206131025	 16.02903761704624
 3475.783574337775	 15.933397408110988
 3476.7106280624475	 15.838195153807339
 3477.63768178712	 15.743429820891837
 3478.5647355117926	 15.64910037612103
 3479.4917892364656	 15.55520578625146
 3480.418842961138	 15.46174501803967
 3481.3458966858107	 15.368717038242208
 3482.272950410483	 15.276120813615616
 3483.2000041351557	 15.183955310916438
 3484.1270578598283	 15.09221949690122
 3485.054111584501	 15.000912338326508
 3485.981165309174	 14.910032801948843
 3486.9082190338463	 14.81957985452477
 3487.835272758519	 14.729552462810835
 3488.7623264831914	 14.639949593563582
 3489.689380207864	 14.550770213539554
 3490.6164339325364	 14.462013289495298
 3491.543487657209	 14.373677788187356
 3492.470541381882	 14.285762676372276
 3493.3975951065545	 14.198266920806597
 3494.324648831227	 14.111189488246868
 3495.2517025558996	 14.024529345449631
 3496.178756280572	 13.938285459171432
 3497.1058100052446	 13.852456796168815
 3498.032863729917	 13.767042323198325
 3498.95991745459	 13.682041007016505
 3499.8869711792627	 13.597451814379898
 3500.814024903935	 13.513273712045054
 3501.7410786286077	 13.429505666768511
 3502.6681323532803	 13.346146645306819
 3503.595186077953	 13.263195614416519
 3504.522239802626	 13.180651540854157
 3505.4492935272983	 13.098513391376276
 3506.376347251971	 13.016780132739422
 3507.3034009766434	 12.935450731700138
 3508.230454701316	 12.85452415501497
 3509.1575084259885	 12.77399936944046
 3510.084562150661	 12.693875341733158
 3511.011615875334	 12.6141510386496
 3511.9386696000065	 12.534825426946338
 3512.865723324679	 12.455897473379913
 3513.7927770493516	 12.377366144706869
 3514.719830774024	 12.299230407683751
 3515.6468844986966	 12.221489229067107
 3516.573938223369	 12.144141575613475
 3517.500991948042	 12.067186414079405
 3518.4280456727147	 11.990622711221437
 3519.355099397387	 11.914449433796118
